"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.765558493E2,5.239009857E-2,1.296348572E-1,2.003850937E-1
2.765757376E2,-3.911209106E-2,6.173419952E-2,-4.177093506E-4
2.765956266E2,-9.341073036E-2,3.586292267E-3,-1.156940460E-1
2.766155300E2,-3.508434296E-1,9.196758270E-2,5.469322205E-3
2.766354183E2,-5.930943489E-1,4.061837196E-1,3.878974915E-1
2.766552944E2,-6.505074501E-1,2.334756851E-1,7.511110306E-1
2.766751954E2,-8.265151978E-1,3.215780258E-1,8.219919205E-1
2.766950852E2,-1.955800056E-1,4.138402939E-1,-1.320614815E-1
2.767149725E2,-1.016965866E0,2.736392021E-1,-1.021854401E0
2.767348612E2,-6.705789566E-1,-3.932271004E-1,-1.056192875E0
2.767547496E2,-1.230160475E0,7.795143127E-2,-3.974790573E-1
2.767746226E2,-1.188605547E0,-7.275247574E-2,1.427669525E-1
2.767945113E2,-3.308303356E-1,5.644321442E-2,-1.047658920E-1
2.768144086E2,2.050993443E-1,2.513370514E-1,-6.809148788E-1
2.768343038E2,3.165652752E-1,1.876449585E-1,-6.997470856E-1
2.768541924E2,2.510151863E-1,5.995130539E-2,-6.079335213E-1
2.768740811E2,2.563595772E-2,-7.455205917E-2,-4.731216431E-1
2.768939542E2,-6.845307350E-2,-1.321649551E-1,-7.365894318E-2
2.769138428E2,-7.162237167E-2,4.039430618E-2,8.872985840E-3
2.769337309E2,4.831583500E-1,-3.928418159E-1,5.489587784E-1
2.769536194E2,7.378079891E-1,-5.109930038E-1,7.096691132E-1
2.769735088E2,7.648637295E-1,-4.307212830E-1,8.581361771E-1
2.769933978E2,5.219638348E-1,-1.741690636E-1,5.229120255E-1
2.770132855E2,4.397814274E-1,-1.228990555E-1,4.603514671E-1
2.770331738E2,3.951306343E-1,-6.285810471E-2,5.744919777E-1
2.770530764E2,4.361829758E-1,-3.761911392E-2,6.039600372E-1
2.770729660E2,6.391410828E-1,-3.249406815E-2,4.731760025E-1
2.770928544E2,7.473587990E-1,-7.883834839E-2,3.442249298E-1
2.771127337E2,6.444475651E-1,-1.486721039E-1,6.207656860E-2
2.771326310E2,5.213153362E-1,-2.403054237E-1,-1.576061249E-1
2.771525047E2,3.180322647E-1,-2.272844315E-1,-3.644170761E-1
2.771724072E2,1.863234043E-1,-2.224049568E-1,-4.496717453E-1
2.771922958E2,1.841619015E-1,-2.468919754E-1,-4.639053345E-1
2.772121840E2,3.291161060E-1,-2.888026237E-1,-5.283441544E-1
2.772320731E2,2.823359966E-1,-2.310428619E-1,-3.908386230E-1
2.772519623E2,7.547831535E-2,-1.631641388E-2,-1.418452263E-1
2.772718512E2,-1.086316109E-1,6.930732727E-2,2.266788483E-2
2.772917397E2,-3.088889122E-1,2.208805084E-2,1.750755310E-2
2.773116115E2,-3.315024376E-1,-1.160526276E-2,-9.122657776E-2
2.773315165E2,-3.601419926E-1,-1.677227020E-2,-7.957935333E-2
2.773513763E2,-2.660880089E-1,5.100059509E-2,1.150035858E-2
2.773712759E2,-2.206590176E-1,9.432888031E-2,5.792808533E-2
2.773911313E2,-2.144458294E-1,7.389593124E-2,-5.503654480E-3
2.774110553E2,-2.039132118E-1,5.395269394E-2,-9.553337097E-2
2.774309233E2,-2.143547535E-1,7.566738129E-2,-1.547794342E-1
2.774508322E2,-1.583304405E-1,1.156301498E-1,-1.886558533E-2
2.774706949E2,-1.584658623E-1,1.244306564E-1,1.086874008E-1
2.774906096E2,-1.763861179E-1,1.951563358E-1,1.931943893E-1
2.775104905E2,-1.939733028E-1,1.638112068E-1,1.761760712E-1
2.775304018E2,-2.360985279E-1,1.742982864E-1,9.615325928E-2
2.775502904E2,-2.034869194E-1,2.282378674E-1,1.530256271E-1
2.775701789E2,-1.075215340E-1,1.525549889E-1,9.719371796E-2
2.775900671E2,-3.415060043E-2,5.261278152E-2,-1.412343979E-1
2.776099556E2,-1.361043453E-1,2.051544189E-2,-3.228702545E-1
2.776298430E2,-8.741521835E-2,-1.865625381E-2,-4.597663879E-1
2.776497091E2,3.189563751E-3,-2.247285843E-2,-5.122909546E-1
2.776696215E2,1.531794071E-1,-4.285430908E-2,-3.694581985E-1
2.776895098E2,2.406594753E-1,3.104734421E-2,-1.475000381E-1
2.777093986E2,3.206796646E-1,1.364774704E-1,8.076667786E-2
2.777292872E2,4.527378082E-1,1.535129547E-1,1.986703873E-1
2.777491756E2,5.110929012E-1,3.100395203E-2,9.130764008E-2
2.777690638E2,3.071458340E-1,2.520132065E-2,8.192443848E-2
2.777889527E2,-3.499484062E-2,2.247986794E-1,3.065328598E-1
2.778088411E2,-2.266414165E-1,3.424811363E-1,3.819503784E-1
2.778287298E2,-2.112674713E-1,3.227834702E-1,2.799844742E-1
2.778486182E2,-2.342610359E-1,2.408976555E-1,1.637191772E-1
2.778685065E2,-3.279004097E-1,1.316609383E-1,8.919143677E-2
2.778883949E2,-3.170421124E-1,-1.492166519E-2,-1.293373108E-2
2.779082836E2,-1.918520927E-1,-8.892583847E-2,-1.052007675E-1
2.779281720E2,-4.002308846E-2,-9.435987473E-2,-1.850709915E-1
2.779480605E2,1.401424408E-3,-8.835697174E-2,-1.354713440E-1
2.779679491E2,-2.638888359E-2,7.694244385E-3,-4.368305206E-2
2.779878376E2,5.027294159E-3,-7.761478424E-3,7.085704803E-2
2.780077112E2,3.724098206E-3,3.616476059E-2,8.878707886E-2
2.780276151E2,1.154258251E-1,1.785135269E-2,1.394176483E-1
2.780475020E2,3.345072269E-1,-3.166627884E-2,2.159233093E-1
2.780673902E2,4.372558594E-1,-1.248588562E-1,2.112522125E-1
2.780872789E2,4.275095463E-1,-8.309030533E-2,1.545267105E-1
2.781071677E2,3.954341412E-1,-5.989599228E-2,1.350679398E-1
2.781270562E2,2.836985588E-1,-3.186130524E-2,6.808567047E-2
2.781469459E2,2.265465260E-1,-4.211997986E-2,-5.471420288E-2
2.781668328E2,2.302792072E-1,-1.317634583E-1,-1.953735352E-1
2.781867227E2,1.747195721E-1,-1.199312210E-1,-3.484520912E-1
2.782066116E2,1.281661987E-1,-7.567977905E-2,-4.056282043E-1
2.782264998E2,1.184818745E-1,-9.889173508E-2,-4.108591080E-1
2.782463728E2,8.701610565E-2,-6.530714035E-2,-3.864774704E-1
2.782662768E2,3.845405579E-2,-8.616590500E-2,-2.800598145E-1
2.782861652E2,5.072975159E-2,-1.140565872E-1,-1.651496887E-1
2.783060542E2,3.675723076E-2,-1.878561974E-1,-3.009891510E-2
2.783259209E2,-6.356310844E-2,-1.221294403E-1,8.688354492E-2
2.783458312E2,-1.807274818E-1,-5.622529984E-2,1.676607132E-1
2.783657197E2,-2.377161980E-1,-6.642818451E-3,1.262083054E-1
2.783856084E2,-1.802825928E-1,-2.962303162E-2,4.885005951E-2
2.784054966E2,-8.587193489E-2,-3.440618515E-2,-4.818296432E-2
2.784253850E2,-6.697392464E-2,-3.089666367E-2,1.919937134E-2
2.784452736E2,-1.461355686E-1,6.702566147E-2,2.059602737E-1
2.784651620E2,-2.924423218E-1,1.762127876E-1,4.960489273E-1
2.784850498E2,-7.374212742E-1,1.922740936E-1,8.227043152E-1
2.785049238E2,-8.174910545E-1,2.241134644E-1,1.407595634E0
2.785248264E2,-8.858182430E-1,1.509394646E-1,1.513578415E0
2.785447160E2,-9.823806286E-1,6.162977219E-2,1.210716248E0
2.785646065E2,-8.426826000E-1,-3.474187851E-2,9.694671631E-1
2.785844933E2,-6.715281010E-1,1.725809574E-1,6.234407425E-1
2.786043816E2,-1.218430996E-1,2.693397999E-1,1.592063904E-2
2.786242601E2,1.971817017E-1,2.792730331E-1,5.109205246E-1
2.786441588E2,1.160608768E0,7.183527946E-2,2.290280342E0
2.786640459E2,1.363044262E0,1.683931351E-1,2.911231995E0
2.786839358E2,1.437566042E0,-1.706893444E-1,1.947050095E0
2.787038243E2,3.009593487E-1,1.653361320E-2,1.585696220E0
2.787237129E2,-2.393053532E0,-2.800996304E-1,1.969054222E0
2.787435935E2,-3.592876196E0,3.422296047E-2,1.379900932E0
2.787634900E2,-2.634138107E0,-4.449160099E-1,3.543777466E-1
2.787833785E2,-2.700783253E0,1.633946300E-1,-8.534622192E-2
2.788032671E2,-2.319363356E0,-3.371455073E-1,-6.671543121E-1
2.788231556E2,-1.452137947E0,-1.083051801E0,-2.014977455E0
2.788430284E2,-1.078987122E0,-1.266948462E0,-3.088650227E0
2.788629174E2,-2.175779343E-1,-1.097882628E0,-1.905235291E0
2.788828061E2,3.023226261E-1,-3.626449704E-1,7.869625092E-2
2.789027097E2,1.238970757E0,-4.247407913E-1,4.478111267E-1
2.789225979E2,1.842248678E0,-7.317731380E-1,-4.710264206E-1
2.789424851E2,2.018048286E0,-1.125955820E0,1.249649048E0
2.789623739E2,1.089941502E0,1.246380806E-2,1.454255104E0
2.789822623E2,6.722130775E-1,2.218282223E-1,8.088407516E-1
2.790021508E2,1.168917179E0,-4.565272331E-1,-5.847034454E-1
2.790220398E2,9.850497246E-1,-6.891846657E-1,-1.485449791E0
2.790419291E2,-2.764129639E-2,-8.658421040E-1,3.505458832E-1
2.790618166E2,1.377308846E0,-1.607965946E0,2.741270065E-1
2.790816927E2,5.089626789E0,-3.137470722E0,-2.154091835E0
2.791015937E2,3.689337730E0,-1.210851192E0,-1.282970428E0
2.791214832E2,1.693259716E0,-1.234240532E-1,-1.187222004E0
2.791413719E2,5.329859257E-1,-1.055902004E0,-1.771764755E-1
2.791612603E2,-1.994464397E0,-9.120008945E-1,3.697443008E-2
2.791811487E2,-1.800884247E0,3.388471603E-1,-3.048129082E0
2.792010219E2,-3.157806396E-1,-7.119150162E-1,-1.081100941E0
2.792209104E2,-9.959316254E-2,-4.643526077E-1,9.578976631E-1
2.792407992E2,3.924846649E-3,4.842796326E-1,1.176651478E0
2.792606878E2,7.768318653E-1,5.622148514E-2,-5.185670853E-1
2.792805915E2,7.495579720E-1,-3.942308426E-1,-1.171153069E0
2.793004800E2,-3.403210640E-1,-5.966799259E-1,-3.191046715E-1
2.793203684E2,-1.510580063E0,3.863835335E-1,1.638020515E0
2.793402580E2,-5.937967300E-1,5.259385109E-1,3.025889397E-1
2.793601457E2,1.171541214E-1,6.188573837E-1,-4.136028290E-1
2.793800330E2,5.189144611E-1,-9.597873688E-2,-1.110242367E0
2.793999228E2,4.978694916E-1,-4.073858261E-1,-1.424561977E0
2.794198098E2,4.843940735E-1,-4.480924606E-1,-6.264667511E-1
2.794396995E2,2.344622612E-1,-9.629864693E-1,-5.919375420E-1
2.794595881E2,3.612966537E-1,-1.240054607E0,-4.830179214E-1
2.794794766E2,2.520051003E-1,-1.767038584E0,-7.220878601E-1
2.794993651E2,4.204912186E-1,-1.435148954E0,1.687553406E0
2.795192537E2,5.104990005E-1,-7.320458889E-1,3.382792473E0
2.795391423E2,4.947900772E-2,-3.682558537E-1,3.980016708E0
2.795590293E2,8.917188644E-2,-1.057355285E0,3.986495972E0
2.795789196E2,-1.886651516E-1,-1.850495815E0,3.832117081E0
2.795988077E2,-6.621510983E-1,-1.446575999E0,5.214076996E0
2.796186966E2,-7.729585171E-1,-2.166423559E0,3.826785088E0
2.796385847E2,-2.281556129E-1,-3.717262983E0,2.241469383E0
2.796584734E2,2.443623543E-1,-5.505867481E0,1.367236137E0
2.796783468E2,-8.707661629E-1,-4.166516304E0,2.541322708E-1
2.796982349E2,-1.880141020E0,-2.737207413E0,5.922670364E-1
2.797181237E2,-2.448305368E0,-2.275526047E0,-6.649713516E-1
2.797380127E2,-2.944107771E0,-1.787533760E0,-2.221957684E0
2.797579007E2,-2.767502069E0,-7.965607643E-1,-2.710556984E0
2.797778048E2,-2.326941252E0,-1.149492860E-1,-3.384901047E0
2.797976932E2,-2.794900417E0,8.051359057E-1,-3.821141243E0
2.798175813E2,-3.147405863E0,2.119225502E0,-4.271517754E0
2.798374689E2,-2.397019625E0,2.841091871E0,-4.355248451E0
2.798573575E2,-2.059652567E0,2.906322002E0,-5.260539532E0
2.798772461E2,-2.952844143E0,3.330334187E0,-3.641773224E0
2.798971346E2,-3.288377523E0,3.783916712E0,-2.019590378E0
2.799170239E2,-1.342447996E0,3.996595144E0,3.874314308E0
2.799369131E2,4.230519295E0,4.798862457E0,1.035626125E1
2.799568014E2,8.589955330E0,4.721829414E0,7.178592682E0
2.799766897E2,7.237342358E0,1.798413396E0,1.802136421E0
2.799965769E2,2.984624624E0,-3.613133430E-1,3.075218201E-2
2.800164670E2,-1.979821682E0,3.204431534E-1,-1.518975258E0
2.800363553E2,-2.001013756E0,2.415784836E0,-9.398946762E-1
2.800562439E2,1.689757943E0,2.732240677E0,1.354379654E-1
2.800761323E2,3.385058880E0,2.673553467E0,1.174143791E0
2.800960209E2,7.516161203E-1,7.421014309E-1,4.085178375E-1
2.801159094E2,-1.410611868E-1,6.035327911E-3,-8.642091751E-1
2.801357979E2,-1.773512363E-2,2.836148739E-1,-3.966493607E-1
2.801556812E2,5.275501013E-1,-9.405779839E-2,8.281183243E-1
2.801755644E2,2.803542614E-1,-3.138687611E-1,2.521076202E-1
2.801954640E2,-3.213316202E-1,-2.177834511E-1,1.849300385E0
2.802153521E2,2.825379372E-2,-9.837356806E-1,7.329349518E-1
2.802352407E2,6.782158017E-1,-1.310055852E0,1.008062363E0
2.802551274E2,6.815078259E-1,-2.785551548E-2,1.436191559E0
2.802750206E2,3.315646648E-1,-3.421405554E-1,-5.466127396E-1
2.802949061E2,1.669695377E-1,-5.606338382E-1,-3.623927116E0
2.803147947E2,-3.160568476E-1,2.481062114E-1,-2.968855858E0
2.803346833E2,-5.529694557E-1,5.262424946E-1,-2.016951561E0
2.803545718E2,2.087662220E-1,-6.687778234E-2,1.083087921E-2
2.803744603E2,8.417367935E-4,-3.018523455E-1,2.640802383E0
2.803943335E2,4.815113544E-2,-4.514151812E-2,1.375948906E0
2.804142221E2,1.498918533E-1,1.426494718E-1,5.919513702E-1
2.804341102E2,-5.418622494E-2,9.426289797E-2,3.992376328E-1
2.804539998E2,-2.111583948E-1,1.553431749E-1,2.696866989E-1
2.804738843E2,-1.527202129E-2,1.028811634E-1,-2.576236725E-1
2.804937764E2,1.070010662E-2,1.378289759E-1,-8.500814438E-1
2.805136650E2,-3.258550167E-2,1.791559458E-1,-7.245140076E-1
2.805335537E2,7.886075974E-2,-3.188347816E-2,-1.995391846E-1
2.805534418E2,8.847641945E-2,-2.047061324E-1,4.487400055E-1
2.805733445E2,5.359923840E-2,-2.219938636E-1,7.557754517E-1
2.805932343E2,1.400011778E-1,-2.681833506E-1,4.124574661E-1
2.806131226E2,1.378288269E-1,-2.417107224E-1,-5.556011200E-2
2.806330144E2,6.251728535E-2,-1.545687914E-1,-3.569869995E-1
2.806528927E2,5.419850349E-3,-3.901129961E-2,-3.547515869E-1
2.806727885E2,2.770102024E-2,2.363431454E-2,-2.753162384E-1
2.806926838E2,2.458631992E-2,7.084369659E-2,-5.327892303E-2
2.807125639E2,-1.615011692E-2,1.395918429E-1,2.304706573E-1
2.807324528E2,2.786374092E-2,1.839779317E-1,3.057479858E-1
2.807523410E2,2.556157112E-2,2.554998994E-1,9.330081940E-2
2.807722298E2,2.755260468E-2,3.093525469E-1,-2.165431976E-1
2.807921179E2,-3.599286079E-3,2.951081395E-1,-2.532854080E-1
2.808120110E2,-7.799506187E-3,2.631069124E-1,-1.912927628E-1
2.808318967E2,-4.241716862E-2,1.966812015E-1,-2.391910553E-2
2.808517853E2,-2.697432041E-2,1.048227251E-1,-2.894401550E-2
2.808716739E2,-3.214943409E-2,3.583937883E-2,1.358699799E-2
2.808915609E2,-9.526968002E-3,-7.266813517E-2,1.554613113E-1
2.809114507E2,-2.323734760E-2,-1.146794558E-1,1.546401978E-1
2.809313392E2,2.858424187E-2,-1.392863393E-1,4.929924011E-2
2.809512278E2,1.404167414E-1,-1.622470617E-1,1.157484055E-1
2.809711163E2,1.949993372E-1,-1.332126856E-1,-4.798412323E-2
2.809910072E2,2.136273384E-1,-1.143838167E-1,-1.143321991E-1
2.810108931E2,1.718415022E-1,-8.354312181E-2,1.056537628E-1
2.810307661E2,1.350873709E-1,-6.371051073E-2,1.311655045E-1
2.810506705E2,6.906700134E-2,-4.439938068E-2,1.300106049E-1
2.810705587E2,7.240271568E-2,-1.460507512E-2,-3.610515594E-2
2.810904472E2,1.082701683E-1,-7.615864277E-3,-1.483755112E-1
2.811103361E2,4.233181477E-2,3.313744068E-2,-9.805583954E-2
2.811302243E2,2.940785885E-2,4.071679711E-2,-8.004188538E-3
2.811501114E2,2.519404888E-2,-6.456345320E-3,1.402473450E-2
2.811699940E2,8.391976357E-3,-4.009100795E-2,-5.261421204E-3
2.811898899E2,1.806020737E-4,-4.765951633E-2,1.000022888E-2
2.812097786E2,-1.772880554E-2,-4.302883148E-2,4.284286499E-2
2.812296607E2,8.976936340E-3,-1.271662116E-2,1.916599274E-2
2.812495557E2,-5.681514740E-4,1.994386315E-2,2.282238007E-2
2.812694442E2,1.029360294E-2,7.344481349E-2,-5.895137787E-2
2.812893329E2,7.084655762E-2,6.972262263E-2,-1.064023972E-1
2.813092210E2,5.258011818E-2,6.471991539E-2,-3.169918060E-2
2.813291100E2,4.661262035E-2,5.686372519E-2,-4.172992706E-2
2.813489995E2,6.263434887E-2,2.916941047E-2,7.832527161E-3
2.813688869E2,2.142262459E-2,-2.665066719E-2,1.145801544E-1
2.813887754E2,3.795993328E-2,-4.832258821E-2,-3.804397583E-2
2.814086639E2,7.908511162E-2,-9.083428979E-2,-4.094886780E-2
2.814285526E2,6.364738941E-2,-8.028566837E-2,-4.326343536E-2
2.814484409E2,8.335256577E-2,-8.062961698E-2,4.525184631E-3
2.814683280E2,7.639050484E-2,-1.029753089E-1,-5.676364899E-2
2.814882181E2,3.457772732E-2,-5.335956812E-2,-6.332874298E-2
2.815081066E2,7.675874233E-2,-2.391019464E-2,7.273387909E-2
2.815279959E2,5.894446373E-2,1.080778241E-2,1.274347305E-1
2.815478837E2,4.636049271E-3,5.870655179E-2,2.606487274E-2
2.815677719E2,1.200020313E-2,6.535649300E-2,-1.843357086E-2
2.815876604E2,1.616597176E-2,5.626052618E-2,-9.995555878E-2
2.816075477E2,-2.177846432E-2,6.970658898E-2,-5.647563934E-2
2.816274362E2,-4.260659218E-3,5.712819099E-2,2.076625824E-2
2.816473250E2,7.322716713E-2,5.880945921E-2,4.751300812E-2
2.816672133E2,5.685305595E-2,2.147755027E-2,9.842681885E-2
2.816871021E2,4.019200802E-2,2.915635705E-2,4.336833954E-2
2.817069922E2,5.814909935E-2,5.538880825E-3,-5.560779572E-2
2.817268804E2,3.070664406E-2,-2.886319160E-2,-4.616260529E-2
2.817467689E2,3.205823898E-2,-3.381773829E-2,-9.180259705E-2
2.817666575E2,4.675912857E-2,-1.483380795E-2,-5.078029633E-2
2.817865459E2,4.422211647E-2,-1.724717021E-2,1.139221191E-1
2.818064343E2,2.387559414E-2,-4.386544228E-3,1.030178070E-1
2.818263230E2,5.190134048E-2,1.442533731E-2,-3.348922729E-2
2.818462114E2,5.282533169E-2,2.839124203E-2,-3.351116180E-2
2.818661071E2,4.554748535E-2,4.577571154E-2,-3.627395630E-2
2.818859885E2,2.792286873E-2,2.564784884E-2,5.825042725E-3
2.819058771E2,2.422118187E-2,1.904711127E-2,7.321357727E-3
2.819257659E2,3.851509094E-2,7.784992456E-3,5.112934113E-2
2.819456541E2,3.689420223E-2,2.398133278E-2,1.644134521E-3
2.819655426E2,4.525530338E-2,1.452681422E-2,8.989334106E-3
2.819854310E2,5.492413044E-2,1.370310783E-2,1.404190063E-2
2.820053196E2,5.266630650E-2,-4.114568233E-3,-5.769443512E-2
2.820252081E2,2.637624741E-2,-2.092555165E-2,-3.180313110E-2
2.820450810E2,1.894748211E-2,-4.495471716E-3,-5.065059662E-2
2.820649852E2,2.374804020E-2,1.191443205E-2,-2.138042450E-2
2.820848583E2,4.528212547E-2,2.253153920E-2,3.367042542E-2
2.821047624E2,5.570685863E-2,1.326093078E-2,6.065368652E-2
2.821246507E2,3.714179993E-2,9.012103081E-3,9.659194946E-2
2.821445393E2,4.324913025E-2,-3.082931042E-3,4.363155365E-2
2.821644279E2,6.185901165E-2,-9.843945503E-3,-1.394653320E-2
2.821843165E2,6.926691532E-2,-2.191665769E-2,-1.047897339E-2
2.822042049E2,7.169783115E-2,3.672549129E-2,-3.277397156E-2
2.822240796E2,5.492627621E-2,4.087910056E-3,-1.743030548E-2
2.822439668E2,1.102972031E-2,-5.751173198E-2,-2.124023438E-2
2.822638556E2,2.266561985E-2,-9.002700448E-2,-6.279182434E-2
2.822837370E2,3.035795689E-2,-8.199779689E-2,-2.307128906E-2
2.823036480E2,3.451418877E-2,-5.364353955E-2,-1.530456543E-2
2.823235067E2,1.478791237E-2,1.489025354E-2,-4.943656921E-2
2.823433575E2,2.053976059E-2,6.418359280E-2,-6.730270386E-2
2.823632082E2,2.689778805E-2,1.105697230E-1,-5.114269257E-2
2.823830580E2,1.496350765E-2,1.140669733E-1,-4.475593567E-2
2.824029088E2,2.306509018E-2,6.754136831E-2,-4.482269287E-5
2.824227595E2,6.305289268E-2,4.196450114E-3,-5.814552307E-3
2.824426103E2,1.076898575E-1,-4.992210865E-2,1.954078674E-2
2.824823108E2,4.179489613E-2,-7.365237176E-2,-2.197265625E-2
2.825021616E2,1.860451698E-2,-6.633134186E-2,8.012771606E-3
2.825418622E2,5.476999283E-2,-2.834631503E-2,2.676677704E-2
2.825617129E2,5.024611950E-2,2.356654406E-2,-3.165817261E-2
2.825815627E2,3.231453896E-2,5.078956485E-2,-8.334827423E-2
2.826014135E2,1.501584053E-2,4.603579640E-2,-6.848526001E-2
2.826411140E2,3.121435642E-2,4.976311326E-2,4.600620270E-2
2.826609648E2,2.345526218E-2,2.505384386E-2,1.473999023E-2
2.826808155E2,-2.482712269E-2,-4.717755318E-2,-2.555179596E-2
2.827006663E2,-3.270113468E-2,-5.753663182E-2,5.473136902E-3
2.827205161E2,1.195883751E-2,-8.483806252E-2,-2.715301514E-2
2.827403668E2,1.545560360E-2,-9.268212318E-2,-3.645038605E-2
2.827800674E2,8.476293087E-2,-5.610917509E-2,7.277488708E-2
2.827999181E2,1.087821722E-1,-3.293025494E-2,2.947711945E-2
2.828197689E2,1.109427214E-1,5.416423082E-3,-4.533767700E-2
2.828396187E2,1.992124081E0,-2.322029352E0,-2.896852493E-1
2.828594694E2,5.646317005E-1,1.294750571E0,-1.717262268E-1
2.828793202E2,-2.124965191E0,1.847374082E0,-4.842929840E-1
2.829190208E2,-5.289018154E-2,-4.184135199E-1,-8.248958588E-1
2.829388715E2,3.596186638E-3,4.707185626E-1,-1.213346481E0
2.829587223E2,-1.084612608E-1,2.313153893E-1,-9.522047043E-1
2.829785721E2,-3.575389981E-1,3.998478949E-1,-4.910278320E-1
2.830182736E2,-1.008720279E0,3.406813145E-1,1.288537979E0
2.830381234E2,-1.392936468E0,8.333728313E-1,3.158159256E-1
2.830579741E2,-1.223469377E0,1.244096041E0,-5.544042587E-1
2.830778249E2,-8.467233181E-1,8.414695859E-1,-1.245896339E0
2.831175254E2,1.796623170E-1,-1.009595037E0,2.652854919E-1
2.831373762E2,3.659715652E-1,-7.072502375E-1,-2.896471024E-1
2.831572270E2,-2.689399719E-1,3.600682020E-1,-1.193457603E0
2.831969275E2,1.213745475E0,-1.219234586E0,-3.310642242E-1
2.832167783E2,2.913383484E0,-1.904728889E0,1.788494110E0
2.832366281E2,2.314105988E0,-1.798816681E0,1.179164886E0
2.832564788E2,2.163012326E-2,-1.823983192E-1,4.006042480E-1
2.832763296E2,-7.411912084E-2,-1.783728600E-2,-9.620676041E-1
2.832961794E2,2.518776059E-1,2.256453037E-2,-6.083335876E-1
2.833160301E2,-3.084564209E-1,-1.123654842E-1,2.520599365E-1
2.833358809E2,-1.997668445E-1,9.733784199E-2,7.153377533E-1
2.833557307E2,3.272917867E-1,2.854733467E-1,1.462345123E-1
2.833755814E2,-7.922048569E-1,1.066731453E0,-1.221527100E0
2.834152830E2,-2.463972569E-1,-6.808249950E-1,4.264982224E0
2.834351327E2,-5.144246817E-1,2.566971779E-1,1.050967216E0
2.834549835E2,4.440348744E-1,-4.442489147E-2,-9.100618362E-1
2.834748343E2,-6.240148544E-1,2.260423899E-1,-1.917034149E0
2.834946840E2,2.933478355E-1,1.999497414E-2,-8.979721069E-1
2.835145348E2,2.502855062E-1,-1.391637325E-2,8.464317322E-1
2.835542353E2,1.710301638E-1,-5.015778542E-2,3.977184296E-1
2.835740861E2,1.011317968E-1,1.040462255E-1,-5.255403519E-1
2.835939369E2,-4.226779938E-2,2.046463490E-1,-4.361696243E-1
2.836137876E2,6.286835670E-2,1.430511475E-1,1.137857437E-1
2.836336374E2,1.692365408E-1,8.973729610E-2,3.765172958E-1
2.836534882E2,1.107606888E-1,1.148548126E-1,1.048278809E-1
2.836733390E2,3.174054623E-2,2.240165472E-1,-8.510589600E-2
2.836931887E2,-2.284908295E-2,2.269798517E-1,-1.157941818E-1
2.837328903E2,1.015326977E-1,1.266489029E-1,1.044321060E-1
2.837527400E2,8.146929741E-2,1.555824280E-1,8.157253265E-2
2.837725908E2,1.903796196E-2,2.352808714E-1,-4.326820374E-3
2.837924416E2,3.198528290E-2,2.437075377E-1,-3.216171265E-2
2.838122913E2,2.917897701E-2,1.674350500E-1,5.324745178E-2
2.838321421E2,-2.388763428E-2,1.386058331E-1,5.199718475E-2
2.838519929E2,-2.284622192E-1,2.811117172E-1,2.707958221E-2
2.838718436E2,-2.920608521E-1,4.425610304E-1,-2.525091171E-1
2.839115442E2,1.880953312E-1,3.391372561E-1,1.219511032E-1
2.839313949E2,6.895983219E-1,-9.158611298E-3,1.038961411E-1
2.839512447E2,3.488370776E-1,-1.730536222E-1,-2.021026611E-2
2.839710955E2,4.364049435E-2,-2.397013903E-1,2.447128296E-2
2.839909462E2,-8.572709560E-2,-3.522939682E-1,6.427574158E-2
2.840107960E2,7.990133762E-2,-3.313174248E-1,-3.890800476E-2
2.840306468E2,3.124253154E-1,-3.513122797E-1,-1.869964600E-1
2.840504976E2,3.011969924E-1,-3.702697754E-1,-3.770256042E-2
